pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,count
ST,2025-05-11,87.0,-0.82,5.49,"Jax, Griffin",808982,643377,,called_strike,,,,,5,Jung Hoo Lee lines out to right fielder DaShawn Keirsey Jr.,R,L,R,MIN,SF,S,,,0,0,2025,1.22,-0.23,0.07,2.48,,,642715.0,0,8,Top,,,,,,,-0.3800433459730395,-126.78794034118732,-0.556637544301933,13.193343383057204,26.90898968977728,-34.74825172883229,3.31,1.39,,,,87.0,3145,6.3,777956,680777,664034,650489,668904,686797,664056,621439,680577,54.2,,,,,,,,62,1,Sweeper,5,4,4,5,4,5,4,5,Standard,Standard,46,0.0,-0.042,,,,0.042,,1,-1,0.665,0.335,30,26,31,27,1,3,1.0,1.0,3.0,1.0,3.24,-1.22,1.22,41.2,,,,,,0-0
SI,2025-05-11,95.8,-0.51,5.6,"Jax, Griffin",642715,643377,single,hit_into_play,,,,,5,Willy Adames singles on a sharp line drive to center fielder Byron Buxton.,R,R,R,MIN,SF,X,8.0,line_drive,0,0,2025,-0.84,0.92,-0.09,2.83,,,,0,8,Top,101.32,74.89,,,,,2.9897273126659987,-139.55347865034904,-3.805266940996886,-11.601397756375396,31.61484546698954,-19.460932604485237,3.49,1.74,315.0,105.2,19.0,96.0,2428,6.3,777956,680777,664034,650489,668904,686797,664056,621439,680577,54.17,0.56,0.724,0.9,1.0,1.0,0.0,6.0,61,1,Sinker,5,4,4,5,4,5,4,5,Standard,Standard,219,-0.088,0.448,75.4,7.7,1.17,-0.448,105.2,1,-1,0.753,0.247,30,29,31,30,1,3,1.0,1.0,3.0,1.0,1.56,0.84,0.84,43.7,9.693213649281176,4.987775625052957,30.760459540364717,37.06544875362998,22.45238361069051,0-0
ST,2025-05-10,87.9,-0.67,5.37,"Jax, Griffin",527038,643377,field_out,hit_into_play,,,,,14,Wilmer Flores pops out to first baseman Ty France in foul territory.,R,R,R,MIN,SF,X,3.0,popup,3,2,2025,1.09,-0.21,0.2,1.26,,,,2,7,Top,163.93,185.55,,,,,-0.1414184492419439,-128.08265626487974,-3.4739012578716304,12.0989485652936,24.75127146345174,-34.019808001289626,3.19,1.63,91.0,65.0,70.0,88.5,3071,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,54.04,0.001,0.0,0.0,1.0,0.0,0.0,3.0,46,6,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,47,0.02,-0.325,66.5,7.4,0.001,0.325,88.0,1,-1,0.774,0.226,30,33,31,34,1,2,2.0,1.0,1.0,1.0,3.14,-1.09,-1.09,40.7,8.740657918482805,-2.7137293106855234,40.45167492371965,36.96691330171333,35.310929394445026,3-2
ST,2025-05-10,87.7,-0.55,5.38,"Jax, Griffin",527038,643377,,ball,,,,,14,Wilmer Flores pops out to first baseman Ty France in foul territory.,R,R,R,MIN,SF,B,,,2,2,2025,1.33,-0.35,1.15,0.42,,,,2,7,Top,,,,,,,1.368848292099905,-127.63508516406668,-5.086310320742401,14.09447560016728,29.2607368641734,-35.08507566344742,3.16,1.53,,,,87.7,3089,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.98,,,,,,,,46,5,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,37,0.0,0.106,,,,-0.106,,1,-1,0.774,0.226,30,33,31,34,1,2,2.0,1.0,1.0,1.0,3.34,-1.33,-1.33,43.2,,,,,,2-2
ST,2025-05-10,88.4,-0.5,5.46,"Jax, Griffin",527038,643377,,ball,,,,,14,Wilmer Flores pops out to first baseman Ty France in foul territory.,R,R,R,MIN,SF,B,,,1,2,2025,1.24,-0.17,1.83,1.79,,,,2,7,Top,,,,,,,3.097826782980397,-128.67331668917294,-2.4847504797753315,13.072714450932594,28.08296075259645,-33.740784866573804,3.15,1.59,,,,88.6,3074,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.98,,,,,,,,46,4,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,48,0.0,0.039,,,,-0.039,,1,-1,0.774,0.226,30,33,31,34,1,2,2.0,1.0,1.0,1.0,3.1,-1.24,-1.24,45.5,,,,,,1-2
ST,2025-05-10,86.8,-0.56,5.47,"Jax, Griffin",527038,643377,,called_strike,,,,,8,Wilmer Flores pops out to first baseman Ty France in foul territory.,R,R,R,MIN,SF,S,,,1,1,2025,1.26,-0.29,0.12,1.6,,,,2,7,Top,,,,,,,-0.963815777282538,-126.45595301829631,-2.490933786273364,13.638107814498891,26.958528677651103,-34.930158043559956,3.18,1.41,,,,87.0,3074,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,54.05,,,,,,,,46,3,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,43,0.0,-0.064,,,,0.064,,1,-1,0.774,0.226,30,33,31,34,1,2,2.0,1.0,1.0,1.0,3.32,-1.26,-1.26,41.1,,,,,,1-1
ST,2025-05-10,89.2,-0.46,5.39,"Jax, Griffin",527038,643377,,ball,,,,,14,Wilmer Flores pops out to first baseman Ty France in foul territory.,R,R,R,MIN,SF,B,,,0,1,2025,1.17,-0.27,1.65,0.18,,,,2,7,Top,,,,,,,2.724458987551949,-129.7127215603208,-6.199763716798511,12.553423245201904,29.031261921836645,-34.03454178411577,3.16,1.6,,,,89.4,3086,6.6,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.92,,,,,,,,46,2,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,41,0.0,0.029,,,,-0.029,,1,-1,0.774,0.226,30,33,31,34,1,2,2.0,1.0,1.0,1.0,3.15,-1.17,-1.17,41.3,,,,,,0-1
CH,2025-05-10,91.6,-0.46,5.6,"Jax, Griffin",527038,643377,,called_strike,,,,,4,Wilmer Flores pops out to first baseman Ty France in foul territory.,R,R,R,MIN,SF,S,,,0,0,2025,-1.08,0.07,-0.33,2.66,,,,2,7,Top,,,,,,,2.677585938512106,-133.43375728168846,-1.6652178676595448,-13.44773158049963,30.662541555248875,-31.197207633213637,3.4,1.63,,,,91.9,1849,6.6,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.91,,,,,,,,46,1,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,227,0.0,-0.041,,,,0.041,,1,-1,0.774,0.226,30,33,31,34,1,2,2.0,1.0,1.0,1.0,2.66,1.08,1.08,45.9,,,,,,0-0
ST,2025-05-10,88.6,-0.41,5.5,"Jax, Griffin",656305,643377,strikeout,swinging_strike,,,,,14,Matt Chapman strikes out swinging.,R,R,R,MIN,SF,S,2.0,,1,2,2025,1.23,-0.24,1.55,0.9,,,,1,7,Top,,,,,,,2.210900060692305,-128.8962158939056,-4.6345080739568445,13.08569862647682,29.11093921528072,-34.04305287632366,3.42,1.67,,,,88.6,3056,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.98,,0.0,0.0,1.0,0.0,0.0,,45,4,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,52,0.031,-0.182,63.6,8.4,,0.182,,1,-1,0.743,0.257,30,32,31,32,1,2,2.0,1.0,1.0,1.0,3.17,-1.23,-1.23,43.5,8.147284527766816,-15.301472475621951,24.31980507342421,56.10783585680432,34.866910995333335,1-2
ST,2025-05-10,87.8,-0.6,5.47,"Jax, Griffin",656305,643377,,foul,,,,,9,Matt Chapman strikes out swinging.,R,R,R,MIN,SF,S,,,1,1,2025,1.3,-0.03,0.46,2.2,,,,1,7,Top,,,,,,,-0.1347430275662169,-127.96156951380055,-1.7410546857584042,14.323280770491053,26.4701170776476,-32.39236839565307,3.42,1.67,130.0,69.4,13.0,88.1,3061,6.4,777974,543877,664034,686797,668904,621043,664056,621439,650489,54.1,,,,,,,,45,3,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,43,0.0,-0.061,78.0,7.1,,0.061,88.0,1,-1,0.743,0.257,30,32,31,32,1,2,2.0,1.0,1.0,1.0,2.98,-1.3,-1.3,47.4,-8.78884970140755,10.725212947214352,30.077069617373752,43.089971445779895,17.833287505726293,1-1
ST,2025-05-10,88.3,-0.63,5.46,"Jax, Griffin",656305,643377,,ball,,,,,14,Matt Chapman strikes out swinging.,R,R,R,MIN,SF,B,,,0,1,2025,1.43,0.24,0.96,1.59,,,,1,7,Top,,,,,,,0.8987472370181357,-128.5681618403073,-3.8577536335756264,15.736134916583202,26.27189840003033,-28.935440493686528,3.54,1.7,,,,88.7,3142,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,54.04,,,,,,,,45,2,Sweeper,2,1,1,2,1,2,1,2,Standard,Standard,44,0.0,0.024,,,,-0.024,,1,-1,0.743,0.257,30,32,31,32,1,2,2.0,1.0,1.0,1.0,2.68,-1.43,-1.43,42.5,,,,,,0-1
FF,2025-05-10,97.7,-0.56,5.5,"Jax, Griffin",656305,643377,,called_strike,,,,,12,Matt Chapman strikes out swinging.,R,R,R,MIN,SF,S,,,0,0,2025,-0.47,1.4,0.99,2.81,,,,1,7,Top,,,,,,,5.28671499085838,-142.24447136927648,-5.04498045824701,-7.586635210387429,30.611279792633024,-12.17542273647824,3.5,1.8,,,,98.4,2564,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,54.0,,,,,,,,45,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,209,0.0,-0.037,,,,0.037,,1,-1,0.743,0.257,30,32,31,32,1,2,2.0,1.0,1.0,1.0,0.97,0.47,0.47,43.0,,,,,,0-0
ST,2025-05-10,88.3,-0.77,5.38,"Jax, Griffin",808982,643377,field_out,hit_into_play,,,,,9,Jung Hoo Lee lines out to center fielder Byron Buxton.,R,L,R,MIN,SF,X,8.0,line_drive,2,1,2025,0.86,-0.08,0.45,1.75,,,,0,7,Top,138.71,73.14,,,,,1.1680158464218835,-128.61173879066286,-2.5465600049911363,9.227217424809,28.642370633353416,-32.773581372692284,3.23,1.44,314.0,89.1,25.0,88.3,3132,6.4,777974,543877,664034,686797,668904,621043,664056,621439,650489,54.07,0.089,0.088,0.0,1.0,0.0,0.0,3.0,44,4,Sweeper,2,1,1,2,1,2,1,2,Infield shade,Standard,48,0.043,-0.296,73.9,7.9,0.142,0.296,89.1,1,-1,0.7,0.3,30,26,31,27,1,2,2.0,1.0,1.0,1.0,3.02,-0.86,0.86,38.4,8.602440673375487,-1.8023103907526183,48.61025169263628,25.798946548042434,30.685213985768684,2-1
CH,2025-05-10,92.6,-0.55,5.53,"Jax, Griffin",808982,643377,,ball,,,,,9,Jung Hoo Lee lines out to center fielder Byron Buxton.,R,L,R,MIN,SF,B,,,1,1,2025,-0.99,0.47,0.45,1.55,,,,0,7,Top,,,,,,,4.750697070359514,-134.75577843579754,-5.394144383423079,-13.089408413022593,30.436581247235942,-25.393547024237296,3.23,1.45,,,,92.9,1883,6.6,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.92,,,,,,,,44,3,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,227,0.0,0.053,,,,-0.053,,1,-1,0.7,0.3,30,26,31,27,1,2,2.0,1.0,1.0,1.0,2.19,0.99,-0.99,42.6,,,,,,1-1
CH,2025-05-10,91.9,-0.64,5.53,"Jax, Griffin",808982,643377,,swinging_strike,,,,,13,Jung Hoo Lee lines out to center fielder Byron Buxton.,R,L,R,MIN,SF,S,,,1,0,2025,-1.24,0.23,-0.2,0.76,,,,0,7,Top,,,,,,,3.8156028912960767,-133.75090701954906,-6.7858149882114995,-15.732726783696824,27.82538074837663,-28.219533107612705,3.23,1.44,,,,92.5,1604,6.5,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.96,,,,,,,,44,2,Changeup,2,1,1,2,1,2,1,2,Infield shade,Standard,230,0.0,-0.049,72.2,8.5,,0.049,,1,-1,0.7,0.3,30,26,31,27,1,2,2.0,1.0,1.0,1.0,2.46,1.24,-1.24,42.6,17.780432534916457,-13.057196664543683,44.7792928473801,33.34838423870322,37.859748080975066,1-0
ST,2025-05-10,87.9,-0.75,5.42,"Jax, Griffin",808982,643377,,ball,,,,,14,Jung Hoo Lee lines out to center fielder Byron Buxton.,R,L,R,MIN,SF,B,,,0,0,2025,1.01,0.2,1.94,1.12,,,,0,7,Top,,,,,,,4.440935659864692,-127.91360597332525,-4.762482423144246,10.168194072895169,25.732413118675233,-29.17638648577863,3.21,1.43,,,,88.4,3166,6.6,777974,543877,664034,686797,668904,621043,664056,621439,650489,53.93,,,,,,,,44,1,Sweeper,2,1,1,2,1,2,1,2,Infield shade,Standard,41,0.0,0.038,,,,-0.038,,1,-1,0.7,0.3,30,26,31,27,1,2,2.0,1.0,1.0,1.0,2.74,-1.01,1.01,40.3,,,,,,0-0
ST,2025-05-08,88.5,-0.63,5.52,"Jax, Griffin",656896,643377,strikeout,swinging_strike,,,,,14,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,S,2.0,,1,2,2025,0.87,-0.03,1.29,1.11,,,,2,8,Top,,,,,,,2.870427194516348,-128.74895183138713,-4.557128666651617,8.937810610548103,29.514830376856796,-31.639662183580757,3.43,1.64,,,,88.1,3062,6.3,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.21,,0.0,0.0,1.0,0.0,0.0,,60,7,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,41,0.025,-0.18,69.7,8.0,,0.18,,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.96,-0.87,-0.87,43.7,18.17357046177527,-25.70770710652995,32.4873042507441,45.5303638647686,45.87722612836299,1-2
ST,2025-05-08,88.9,-0.65,5.37,"Jax, Griffin",656896,643377,,foul,,,,,14,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,S,,,1,2,2025,1.11,0.01,1.07,1.76,,,,2,8,Top,,,,,,,1.873871277685299,-129.17959338410978,-2.6195768652925633,11.630874796071357,35.514595563385186,-31.65954384385946,3.43,1.64,135.0,56.5,56.0,87.7,3114,6.3,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.15,,,,,,,,60,6,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,45,0.0,0.0,60.8,7.0,,0.0,88.0,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.96,-1.11,-1.11,41.0,9.18105399575283,5.360660102355467,31.276765243074166,44.19810147117327,32.33027423311219,1-2
ST,2025-05-08,89.3,-0.65,5.29,"Jax, Griffin",656896,643377,,ball,,,,,14,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,B,,,0,2,2025,1.2,-0.15,1.54,1.6,,,,2,8,Top,,,,,,,2.8704671350362334,-129.92754436457173,-2.6809739948056728,12.735979996006556,30.721879677277553,-33.493752272218586,3.39,1.53,,,,88.9,3043,6.4,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.15,,,,,,,,60,5,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,43,0.0,0.023,,,,-0.023,,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,3.04,-1.2,-1.2,44.8,,,,,,0-2
CH,2025-05-08,91.6,-0.53,5.49,"Jax, Griffin",656896,643377,,foul,,,,,5,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,S,,,0,2,2025,-1.11,0.26,-0.22,2.27,,,,2,8,Top,,,,,,,3.2119486720974155,-133.40072304312142,-2.812092541252501,-13.94316833372746,30.62912498889485,-28.70886029024314,3.43,1.64,3.0,54.9,-43.0,91.6,1621,6.4,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.08,,,,,,,,60,4,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,233,0.0,0.0,70.0,6.8,,0.0,88.0,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.47,1.11,1.11,45.0,9.734682391835513,-10.305323377449165,29.78719569587659,29.62464756655175,32.148048764174696,0-2
ST,2025-05-08,88.0,-0.67,5.41,"Jax, Griffin",656896,643377,,foul,,,,,6,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,S,,,0,2,2025,1.02,0.03,0.4,2.85,,,,2,8,Top,,,,,,,0.4889257990995923,-128.20131739426498,-0.205203143334875,11.159099245143771,25.58356268817698,-31.968461171159145,3.43,1.64,147.0,74.8,15.0,88.3,3050,6.3,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.19,,,,,,,,60,3,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,41,0.0,0.0,64.8,6.5,,0.0,88.0,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.89,-1.02,-1.02,44.6,5.121676473282938,5.483203653050242,29.75654776239137,37.28568870922872,21.643868468968098,0-2
ST,2025-05-08,88.9,-0.63,5.4,"Jax, Griffin",656896,643377,,called_strike,,,,,3,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,S,,,0,1,2025,1.11,-0.1,0.68,3.25,,,,2,8,Top,,,,,,,0.8755933296586556,-129.4927898115776,0.9823260369966014,12.297625476576435,28.193717576545044,-33.71464431272716,3.58,1.62,,,,88.8,3023,6.3,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.22,,,,,,,,60,2,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,45,0.0,-0.058,,,,0.058,,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.99,-1.11,-1.11,39.9,,,,,,0-1
CH,2025-05-08,91.7,-0.59,5.52,"Jax, Griffin",656896,643377,,swinging_strike,,,,,7,Emmanuel Rivera strikes out swinging.,R,R,R,MIN,BAL,S,,,0,0,2025,-1.33,0.33,-0.7,1.84,,,,2,8,Top,,,,,,,2.628099080176173,-133.33375463726352,-4.00029485428534,-16.247650225489394,35.940209321124804,-27.516772710142657,3.43,1.64,,,,90.8,1803,6.3,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.15,,,,,,,,60,1,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,229,0.0,-0.041,76.0,7.3,,0.041,,0,0,0.58,0.42,30,29,31,29,1,3,1.0,1.0,2.0,1.0,2.44,1.33,1.33,43.2,15.386669411732552,-19.062610487617583,35.00035703689302,26.060574575611184,36.98357699502961,0-0
ST,2025-05-08,89.2,-0.59,5.37,"Jax, Griffin",691723,643377,field_out,hit_into_play,,,,,9,"Coby Mayo grounds out, third baseman Royce Lewis to first baseman Ty France.",R,R,R,MIN,BAL,X,5.0,ground_ball,2,2,2025,0.88,-0.13,0.72,1.73,,,,1,8,Top,110.27,174.64,,,,,1.351773960444187,-129.86254074712653,-2.581081391513762,9.533345854936464,30.687978100014913,-33.23516415383649,3.49,1.57,14.0,84.6,-6.0,88.7,3109,6.2,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.27,0.149,0.148,0.0,1.0,0.0,0.0,2.0,59,5,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,41,0.034,-0.225,75.1,7.5,0.187,0.225,88.0,0,0,0.546,0.454,30,23,31,24,1,3,1.0,2.0,2.0,23.0,3.02,-0.88,-0.88,46.1,8.783610527762063,-12.520924950227382,39.26553254417409,42.98609808077565,31.88046882358904,2-2
ST,2025-05-08,88.3,-0.77,5.34,"Jax, Griffin",691723,643377,,foul,,,,,6,"Coby Mayo grounds out, third baseman Royce Lewis to first baseman Ty France.",R,R,R,MIN,BAL,S,,,2,1,2025,1.41,-0.11,0.66,2.62,,,,1,8,Top,,,,,,,0.5275624769518686,-128.52198442016856,-0.1937580038384448,15.297407228100557,31.795945745380028,-33.53723656172072,3.49,1.57,261.0,87.5,19.0,87.7,3037,6.4,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.15,,,,,,,,59,4,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,35,0.0,-0.078,64.9,6.1,,0.078,88.0,0,0,0.546,0.454,30,23,31,24,1,3,1.0,2.0,2.0,23.0,3.08,-1.41,-1.41,42.7,-8.373569922727993,13.245040664618132,36.536072959267145,44.74589417179277,12.773951178850004,2-1
SI,2025-05-08,96.9,-0.61,5.46,"Jax, Griffin",691723,643377,,ball,,,,,13,"Coby Mayo grounds out, third baseman Royce Lewis to first baseman Ty France.",R,R,R,MIN,BAL,B,,,1,1,2025,-1.74,0.81,-0.59,0.88,,,,1,8,Top,,,,,,,4.060133391789828,-140.62138703204226,-8.385818969954325,-23.721972742141045,41.241854001693945,-19.459195513526694,3.43,1.59,,,,95.9,2431,6.5,778007,543877,664034,686797,668904,621043,664056,621439,650489,53.96,,,,,,,,59,3,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,213,0.0,0.059,,,,-0.059,,0,0,0.546,0.454,30,23,31,24,1,3,1.0,2.0,2.0,23.0,1.69,1.74,1.74,43.5,,,,,,1-1
ST,2025-05-08,87.4,-0.94,5.37,"Jax, Griffin",691723,643377,,called_strike,,,,,9,"Coby Mayo grounds out, third baseman Royce Lewis to first baseman Ty France.",R,R,R,MIN,BAL,S,,,1,0,2025,1.28,-0.19,0.36,2.12,,,,1,8,Top,,,,,,,0.4781986013611048,-127.0353263268372,-1.0690129100749377,13.347247807610804,34.59394087927853,-34.19093044293997,3.47,1.53,,,,86.0,3170,6.2,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.26,,,,,,,,59,2,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,41,0.0,-0.051,,,,0.051,,0,0,0.546,0.454,30,23,31,24,1,3,1.0,2.0,2.0,23.0,3.27,-1.28,-1.28,40.8,,,,,,1-0
ST,2025-05-08,88.7,-0.76,5.4,"Jax, Griffin",691723,643377,,ball,,,,,14,"Coby Mayo grounds out, third baseman Royce Lewis to first baseman Ty France.",R,R,R,MIN,BAL,B,,,0,0,2025,1.21,-0.05,1.61,1.03,,,,1,8,Top,,,,,,,3.2603882720907276,-128.90359539624066,-4.341335476177906,12.30575288626175,34.37907977730935,-31.85773464172092,3.48,1.64,,,,87.8,3096,6.5,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.04,,,,,,,,59,1,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,39,0.0,0.039,,,,-0.039,,0,0,0.546,0.454,30,23,31,24,1,3,1.0,2.0,2.0,23.0,3.03,-1.21,-1.21,41.7,,,,,,0-0
ST,2025-05-08,88.7,-0.55,5.46,"Jax, Griffin",677008,643377,strikeout,swinging_strike,,,,,14,Heston Kjerstad strikes out swinging.,R,L,R,MIN,BAL,S,2.0,,1,2,2025,1.24,-0.13,1.41,1.03,,,,0,8,Top,,,,,,,2.214113007274343,-129.13741850214083,-4.446953948771424,13.259516732846684,30.04509996707272,-32.87359441390372,3.81,1.76,,,,88.5,3011,6.4,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.12,,0.0,0.0,1.0,0.0,0.0,,58,4,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,25,0.046,-0.186,73.3,8.0,,0.186,,0,0,0.5,0.5,30,26,31,26,1,3,1.0,1.0,2.0,2.0,3.06,-1.24,1.24,48.5,25.88655081608356,-26.10053491136543,43.837575441326905,23.162880521181705,44.84095365309545,1-2
ST,2025-05-08,86.7,-0.75,5.42,"Jax, Griffin",677008,643377,,called_strike,,,,,6,Heston Kjerstad strikes out swinging.,R,L,R,MIN,BAL,S,,,1,1,2025,1.37,-0.21,0.36,2.46,,,,0,8,Top,,,,,,,-0.1639329597758421,-126.14060188040054,-0.2964133867394736,14.44934615712149,31.38832790350826,-34.535766954875704,3.8,1.79,,,,85.8,3161,6.3,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.24,,,,,,,,58,3,Sweeper,2,2,2,2,2,2,2,2,Infield shade,Standard,47,0.0,-0.056,,,,0.056,,0,0,0.5,0.5,30,26,31,26,1,3,1.0,1.0,2.0,2.0,3.3,-1.37,1.37,41.6,,,,,,1-1
FC,2025-05-08,94.2,-0.64,5.49,"Jax, Griffin",677008,643377,,ball,,,,,14,Heston Kjerstad strikes out swinging.,R,L,R,MIN,BAL,B,,,0,1,2025,-0.2,0.91,0.72,0.49,,,,0,8,Top,,,,,,,3.980877123103493,-136.76501846157956,-9.220721282941565,-3.4782167895500233,33.168892423282976,-18.81029162649538,3.9,1.79,,,,93.7,2594,6.4,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.14,,,,,,,,58,2,Cutter,2,2,2,2,2,2,2,2,Infield shade,Standard,213,0.0,0.025,,,,-0.025,,0,0,0.5,0.5,30,26,31,26,1,3,1.0,1.0,2.0,2.0,1.69,0.2,-0.2,44.0,,,,,,0-1
FC,2025-05-08,93.4,-0.61,5.52,"Jax, Griffin",677008,643377,,swinging_strike,,,,,14,Heston Kjerstad strikes out swinging.,R,L,R,MIN,BAL,S,,,0,0,2025,-0.17,0.96,1.2,1.92,,,,0,8,Top,,,,,,,5.045294879274771,-135.8380968498119,-5.604746151501176,-3.2866990725868868,32.68559089038213,-19.201589106398195,3.81,1.76,,,,93.2,2496,6.4,778007,543877,664034,686797,668904,621043,664056,621439,650489,54.1,,,,,,,,58,1,Cutter,2,2,2,2,2,2,2,2,Infield shade,Standard,207,0.0,-0.037,71.1,7.8,,0.037,,0,0,0.5,0.5,30,26,31,26,1,3,1.0,1.0,2.0,2.0,1.67,0.17,-0.17,42.5,23.763207569808547,-17.054593311424078,43.92844296077924,25.144536443168203,33.3246419907373,0-0
FF,2025-05-07,96.9,-0.42,5.53,"Jax, Griffin",663624,643377,grounded_into_double_play,hit_into_play,,,,,12,"Ryan Mountcastle grounds into a double play, pitcher Griffin Jax to second baseman Willi Castro to first baseman Ty France. Ryan O'Hearn out at 2nd. Ryan Mountcastle out at 1st.",R,R,R,MIN,BAL,X,1.0,ground_ball,1,2,2025,-0.41,1.51,0.21,3.92,,683002.0,656811.0,1,8,Top,136.55,148.54,,,,,2.615093525262262,-141.04961227313143,-2.163536039641119,-6.085134873963764,35.689994376966524,-11.912660179568544,3.66,1.77,33.0,95.8,-5.0,96.8,2396,6.5,778011,680777,664034,650489,686797,621043,664056,621439,680577,54.05,0.263,0.252,0.0,1.0,0.0,0.0,2.0,63,5,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard,207,0.089,-0.242,64.0,6.0,0.303,0.242,95.8,3,-3,0.886,0.114,30,28,31,28,1,3,3.0,1.0,1.0,1.0,0.94,0.41,0.41,45.1,8.347842976205648,15.346263994589318,23.625046105262204,39.607700075884935,17.75459968405019,1-2
